geo,geography_level,component,gender,age_group,period,start_year,end_year,value
"North Coast, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,263.0
"North Coast, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,153.0
"North Coast, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,195.0
"North Coast, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,65.0
"North Coast, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,49.0
"North Coast, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,20.0
"North Coast, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,21.0
"North Coast, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"North Coast, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"North Coast, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,155.0
"North Coast, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-9.0
"North Coast, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,6.0
"North Coast, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-49.0
"North Coast, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,576.0
"North Coast, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,3.0
"North Coast, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"North Coast, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Nechako, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,214.0
"Nechako, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,215.0
"Nechako, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,233.0
"Nechako, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,150.0
"Nechako, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,46.0
"Nechako, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,48.0
"Nechako, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,13.0
"Nechako, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,41.0
"Nechako, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,12.0
"Nechako, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,12.0
"Nechako, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Nechako, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Nechako, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-40.0
"Nechako, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-24.0
"Nechako, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-34.0
"Nechako, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,40.0
"Nechako, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-4.0
"Nechako, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-34.0
"Nechako, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Nechako, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Northeast, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,464.0
"Northeast, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,494.0
"Northeast, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,286.0
"Northeast, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,204.0
"Northeast, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,215.0
"Northeast, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,262.0
"Northeast, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,54.0
"Northeast, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,49.0
"Northeast, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,16.0
"Northeast, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,15.0
"Northeast, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Northeast, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Northeast, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-51.0
"Northeast, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-177.0
"Northeast, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-43.0
"Northeast, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-39.0
"Northeast, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-7.0
"Northeast, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-24.0
"Northeast, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Northeast, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Yukon,province,births,Men+,All ages,2024 / 2025,2024,2025,231.0
Yukon,province,births,Women+,All ages,2024 / 2025,2024,2025,212.0
Yukon,province,deaths,Men+,All ages,2024 / 2025,2024,2025,186.0
Yukon,province,deaths,Women+,All ages,2024 / 2025,2024,2025,152.0
Yukon,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,406.0
Yukon,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,420.0
Yukon,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,17.0
Yukon,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,16.0
Yukon,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,15.0
Yukon,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,15.0
Yukon,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Yukon,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Yukon,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-84.0
Yukon,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-137.0
Yukon,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Yukon,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Yukon,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-27.0
Yukon,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,3.0
Yukon,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
Yukon,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Yukon, Yukon",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,231.0
"Yukon, Yukon",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,212.0
"Yukon, Yukon",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,186.0
"Yukon, Yukon",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,152.0
"Yukon, Yukon",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,406.0
"Yukon, Yukon",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,420.0
"Yukon, Yukon",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,17.0
"Yukon, Yukon",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,16.0
"Yukon, Yukon",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,15.0
"Yukon, Yukon",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,15.0
"Yukon, Yukon",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Yukon, Yukon",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Yukon, Yukon",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-84.0
"Yukon, Yukon",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-137.0
"Yukon, Yukon",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
"Yukon, Yukon",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
"Yukon, Yukon",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-27.0
"Yukon, Yukon",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,3.0
"Yukon, Yukon",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Yukon, Yukon",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Northwest Territories,province,births,Men+,All ages,2024 / 2025,2024,2025,243.0
Northwest Territories,province,births,Women+,All ages,2024 / 2025,2024,2025,228.0
Northwest Territories,province,deaths,Men+,All ages,2024 / 2025,2024,2025,165.0
Northwest Territories,province,deaths,Women+,All ages,2024 / 2025,2024,2025,111.0
Northwest Territories,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,248.0
Northwest Territories,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,208.0
Northwest Territories,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,44.0
Northwest Territories,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,42.0
Northwest Territories,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,7.0
Northwest Territories,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,7.0
Northwest Territories,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Northwest Territories,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Northwest Territories,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,40.0
Northwest Territories,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-50.0
Northwest Territories,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Northwest Territories,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Northwest Territories,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,63.0
Northwest Territories,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,61.0
Northwest Territories,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
Northwest Territories,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Northwest Territories, Northwest Territories",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,243.0
"Northwest Territories, Northwest Territories",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,228.0
"Northwest Territories, Northwest Territories",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,165.0
"Northwest Territories, Northwest Territories",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,111.0
"Northwest Territories, Northwest Territories",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,248.0
"Northwest Territories, Northwest Territories",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,208.0
"Northwest Territories, Northwest Territories",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,44.0
"Northwest Territories, Northwest Territories",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,42.0
"Northwest Territories, Northwest Territories",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,7.0
"Northwest Territories, Northwest Territories",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,7.0
"Northwest Territories, Northwest Territories",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Northwest Territories, Northwest Territories",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Northwest Territories, Northwest Territories",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,40.0
"Northwest Territories, Northwest Territories",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-50.0
"Northwest Territories, Northwest Territories",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
"Northwest Territories, Northwest Territories",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
"Northwest Territories, Northwest Territories",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,63.0
"Northwest Territories, Northwest Territories",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,61.0
"Northwest Territories, Northwest Territories",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Northwest Territories, Northwest Territories",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Nunavut,province,births,Men+,All ages,2024 / 2025,2024,2025,390.0
Nunavut,province,births,Women+,All ages,2024 / 2025,2024,2025,369.0
Nunavut,province,deaths,Men+,All ages,2024 / 2025,2024,2025,147.0
Nunavut,province,deaths,Women+,All ages,2024 / 2025,2024,2025,116.0
Nunavut,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,36.0
Nunavut,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,37.0
Nunavut,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,0.0
Nunavut,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,0.0
Nunavut,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,0.0
Nunavut,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,0.0
Nunavut,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Nunavut,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Nunavut,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-85.0
Nunavut,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-151.0
Nunavut,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Nunavut,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Nunavut,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,47.0
Nunavut,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,40.0
Nunavut,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
Nunavut,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Nunavut, Nunavut",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,390.0
"Nunavut, Nunavut",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,369.0
"Nunavut, Nunavut",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,147.0
"Nunavut, Nunavut",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,116.0
"Nunavut, Nunavut",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,36.0
"Nunavut, Nunavut",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,37.0
"Nunavut, Nunavut",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,0.0
"Nunavut, Nunavut",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,0.0
"Nunavut, Nunavut",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,0.0
"Nunavut, Nunavut",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,0.0
"Nunavut, Nunavut",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Nunavut, Nunavut",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Nunavut, Nunavut",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-85.0
"Nunavut, Nunavut",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-151.0
"Nunavut, Nunavut",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
"Nunavut, Nunavut",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
"Nunavut, Nunavut",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,47.0
"Nunavut, Nunavut",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,40.0
"Nunavut, Nunavut",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Nunavut, Nunavut",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
